id,kayit_zamani,anlik_fiyat,spot_cvd,vadeli_cvd,open_interest,funding_rate,order_book_depth_bid_1pct,liquidation_pool_volume,guven_skoru,sinyal_durumu,is_win,agg_long_liq,agg_short_liq,long_short_ratio,en_olgun_emir_yasi_sn,order_book_depth_ask_1pct,en_olgun_ask_yasi_sn,long_skor,short_skor,yakin_likidite_bid,yakin_likidite_ask,emilim_borsasi,spot_egilim,perp_egilim,emilim_spot_pay,emilim_esnekligi,satici_tukenmesi,sonme_orani,alici_tukenmesi,alici_sonme_orani,spot_bid_agir_sayi,spot_ask_agir_sayi,spot_borsa_sayisi,perp_bid_agir_sayi,perp_ask_agir_sayi,perp_borsa_sayisi,spot_ob_yasi_sn,perp_ob_yasi_sn,swing_kademe,swing_yon,swing_skor,swing_seviye,swing_kisa_hedef,swing_uzun_hedef,swing_stop,swing_rr,swing_tetik,seviye_guc,seviye_yasi_dk,seviye_yenileme_sayisi,delme_min_belirleyen,delme_atr_kati,lik_yog_yon,lik_yog_ters,lik_iki_tarafli,mum_ici_konum,lik_pencere_damgasi,lik_borsa_sayisi,lik_donma_sayaci,swing_rr_kisa,harita_seviye_sayisi,harita_medyan_yas_dk,harita_grab_uygun,golge_yon,golge_kapi,golge_skor
31603,2026-07-29 20:12:44.142264+00,63500.149999999994,1620212.4628987769,-2287376.3579999995,11532912294.870201,0.00008649800000000001,45479869.18169002,175603.38120000003,18.3,BEKLE,true,170147.83360000004,5455.5476,1.5368,0,47741779.62619002,0,0.0,18.3,"[{""usdt"": 14184866.0, ""borsa"": 3, ""fiyat"": 63475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10396039.0, ""borsa"": 3, ""fiyat"": 63450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8194272.0, ""borsa"": 1, ""fiyat"": 63400.0, ""kaynak"": ""BNB""}]","[{""usdt"": 14999879.0, ""borsa"": 3, ""fiyat"": 63500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7971662.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}, {""usdt"": 7918366.0, ""borsa"": 1, ""fiyat"": 63550.0, ""kaynak"": ""BNB""}]",YOK,0.0506,-0.0243,0.7209,4.0311,false,,false,2.252,0,0,3,0,1,3,43,44.1,IZLE,,50,63430.2,,,,,SEVIYE+TASFIYE,45,7.8,1,,,,,,,1785355800,3,0,,21,819.0,21,,,
31604,2026-07-29 20:13:44.79225+00,63605.55,1815176.5296110786,-2299631.2019999996,11534454177.846,0.00008649800000000001,44972734.82931999,175603.38120000003,0.0,BEKLE,,170147.83360000004,5455.5476,1.5368,60.328,41458923.13296004,60.328,0.0,0.0,"[{""usdt"": 12202031.0, ""borsa"": 3, ""fiyat"": 63500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7925147.0, ""borsa"": 1, ""fiyat"": 63425.0, ""kaynak"": ""BNB""}, {""usdt"": 7542535.0, ""borsa"": 3, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 11377454.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8312432.0, ""borsa"": 1, ""fiyat"": 63600.0, ""kaynak"": ""BNB""}, {""usdt"": 7723785.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}]",YOK,0.0931,0.0407,0.4428,3.4594,false,,false,2.2879,0,0,3,2,0,3,39.3,40.4,IZLE,,25,63607.2,,,,,SEVIYE,95,2312.1,231,,,,,,,1785355800,3,1,,21,820.0,21,,,
31605,2026-07-29 20:14:45.231699+00,63582.95,3553407.05369478,-1359362.9719999996,11548098722.6607,0.00008649800000000001,50020471.763809994,136988.46390000003,0.0,BEKLE,,130960.51540000003,6027.9484999999995,1.5368,60.605,41879584.06116997,0,0.0,0.0,"[{""usdt"": 13223413.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10268601.0, ""borsa"": 3, ""fiyat"": 63575.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7095804.0, ""borsa"": 1, ""fiyat"": 63475.0, ""kaynak"": ""BNB""}]","[{""usdt"": 11324732.0, ""borsa"": 3, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9366175.0, ""borsa"": 1, ""fiyat"": 63650.0, ""kaynak"": ""BNB""}, {""usdt"": 7061363.0, ""borsa"": 1, ""fiyat"": 63675.0, ""kaynak"": ""BNB""}]",SPOT,0.158,0.0886,0.5955,1.615,false,,false,0.9437,2,0,3,2,0,3,36.1,37.2,IZLE,,25,63607.2,,,,,SEVIYE,95,2313.1,231,,,,,,,1785355980,3,0,,21,821.0,21,,,
31606,2026-07-29 20:15:46.448437+00,63598.350000000006,3517183.4186840863,-1320198.529,11540068460.694,0.00008649800000000001,44719480.180640005,42930.226899999994,0.0,BEKLE,,36902.4566,6027.7703,1.5368,121.215,42101961.58607997,60.61,0.0,0.0,"[{""usdt"": 16734779.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 6862894.0, ""borsa"": 1, ""fiyat"": 63500.0, ""kaynak"": ""BNB""}, {""usdt"": 6446099.0, ""borsa"": 1, ""fiyat"": 63525.0, ""kaynak"": ""BNB""}]","[{""usdt"": 9688747.0, ""borsa"": 1, ""fiyat"": 63650.0, ""kaynak"": ""BNB""}, {""usdt"": 9333948.0, ""borsa"": 3, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7453318.0, ""borsa"": 1, ""fiyat"": 63675.0, ""kaynak"": ""BNB""}]",YOK,0.1415,0.0301,0.5898,1.7918,false,,false,0.7196,1,0,3,1,0,3,32.9,34,IZLE,,25,63598.5,,,,,SEVIYE,85,2314.1,232,,,,,,,1785355980,3,0,,22,1202.6,22,,,
31607,2026-07-29 20:16:47.17753+00,63653.05,4551643.864780306,1486340.5540000002,11546819721.7798,0.00008649800000000001,44225792.36512996,1780.9514000000001,0.0,BEKLE,,0.0,1780.9514000000001,1.5368,0,42651393.63231005,0,0.0,0.0,"[{""usdt"": 10555762.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9641244.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7260428.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}]","[{""usdt"": 12866748.0, ""borsa"": 3, ""fiyat"": 63675.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8954248.0, ""borsa"": 1, ""fiyat"": 63750.0, ""kaynak"": ""BNB""}, {""usdt"": 7349433.0, ""borsa"": 1, ""fiyat"": 63700.0, ""kaynak"": ""BNB""}]",SPOT,0.2158,0.0181,0.4144,0.797,false,,false,5.8336,3,0,3,1,0,3,30.2,31.4,IZLE,,25,63659.3,,,,,SEVIYE,70,1463.9,147,ATR,0.73,2.0307603373708485,51.59071995853258,false,0.041,1785356100,1,0,,22,1203.6,22,,,
31608,2026-07-29 20:17:48.353053+00,63658.55,2991580.9948696056,1508711.4500000002,11547536568.9738,0.00008649800000000001,47284609.92755998,7509.414000000001,0.0,BEKLE,,0.0,7509.414000000001,1.5368,61.306,42308823.14907999,61.306,0.0,0.0,"[{""usdt"": 15159668.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7979301.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}, {""usdt"": 6438054.0, ""borsa"": 1, ""fiyat"": 63625.0, ""kaynak"": ""BNB""}]","[{""usdt"": 11641379.0, ""borsa"": 3, ""fiyat"": 63700.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8968841.0, ""borsa"": 1, ""fiyat"": 63750.0, ""kaynak"": ""BNB""}, {""usdt"": 7455634.0, ""borsa"": 1, ""fiyat"": 63725.0, ""kaynak"": ""BNB""}]",YOK,0.1481,0.0555,0.2145,1.6315,false,,false,1.5431,1,0,3,2,0,3,27.7,28.7,IZLE,,25,63659.3,,,,,SEVIYE,70,1464.9,147,,,,,,,1785356160,2,0,,22,1204.6,22,,,
31609,2026-07-29 20:18:48.694132+00,63642.55,4217897.600089604,6551486.405000001,11548058281.4132,0.00008649800000000001,49461015.30725,32153.257400000002,38.5,BEKLE,true,0.0,32153.257400000002,1.5413,60.268,42631486.68996999,60.268,0.0,38.5,"[{""usdt"": 14823829.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10121275.0, ""borsa"": 3, ""fiyat"": 63675.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8507907.0, ""borsa"": 1, ""fiyat"": 63550.0, ""kaynak"": ""BNB""}]","[{""usdt"": 10819543.0, ""borsa"": 3, ""fiyat"": 63675.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7791578.0, ""borsa"": 3, ""fiyat"": 63700.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7544508.0, ""borsa"": 1, ""fiyat"": 63750.0, ""kaynak"": ""BNB""}]",SPOT,0.1661,0.0742,0.1702,0.1724,false,0,false,,2,0,3,0,1,3,23.7,24.8,IZLE,,25,63659.3,,,,,SEVIYE,70,1465.9,147,,,,,,,1785356220,2,0,,22,1205.6,22,,,
31610,2026-07-29 20:19:56.624968+00,63609.149999999994,3633864.987227603,7888638.114,11542497114.1651,0.00008649800000000001,47523169.46722998,31579.718900000003,37.7,BEKLE,false,0.0,31579.718900000003,1.5413,120.693,42482402.07967998,0,0.0,37.7,"[{""usdt"": 13248173.0, ""borsa"": 3, ""fiyat"": 63575.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10966897.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9768285.0, ""borsa"": 1, ""fiyat"": 63500.0, ""kaynak"": ""BNB""}]","[{""usdt"": 10428353.0, ""borsa"": 3, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8388700.0, ""borsa"": 1, ""fiyat"": 63675.0, ""kaynak"": ""BNB""}, {""usdt"": 6835493.0, ""borsa"": 1, ""fiyat"": 63700.0, ""kaynak"": ""BNB""}]",YOK,0.1252,0.056,0.0065,0.1399,false,0,false,,1,0,3,0,0,3,20.3,21.4,IZLE,,25,63598.5,,,,,SEVIYE,85,2318.5,232,,,,,,,1785356220,2,1,,22,1207.0,22,,,
31611,2026-07-29 20:21:12.80449+00,63613.350000000006,4765573.470412209,8436834.679,11538554033.89,0.00008649800000000001,45706449.41582992,30370.735600000004,41.9,BEKLE,,0.0,30370.735600000004,1.5504,204.319,42842904.1091,83.626,0.0,41.9,"[{""usdt"": 12913582.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9173681.0, ""borsa"": 1, ""fiyat"": 63550.0, ""kaynak"": ""BNB""}, {""usdt"": 8848623.0, ""borsa"": 3, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 11232585.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10462261.0, ""borsa"": 1, ""fiyat"": 63725.0, ""kaynak"": ""BNB""}, {""usdt"": 7524495.0, ""borsa"": 1, ""fiyat"": 63700.0, ""kaynak"": ""BNB""}]",YOK,0.0413,0.0323,0.0882,0.0697,false,0,false,,0,0,3,0,0,3,40,41.1,IZLE,,25,63598.5,,,,,SEVIYE,85,2319.5,232,,,,,,,1785356220,2,0,,22,1208.0,22,,,
31612,2026-07-29 20:22:13.080642+00,63664.55,5060417.059210509,8452775.377,11546804503.1473,0.00008649800000000001,47630831.29183994,0.0,39.5,BEKLE,true,0.0,0.0,1.5504,264.71,42559637.13984999,0,0.0,39.5,"[{""usdt"": 11946317.0, ""borsa"": 3, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9665269.0, ""borsa"": 1, ""fiyat"": 63550.0, ""kaynak"": ""BNB""}, {""usdt"": 9245728.0, ""borsa"": 3, ""fiyat"": 63575.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 12053401.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8369908.0, ""borsa"": 1, ""fiyat"": 63700.0, ""kaynak"": ""BNB""}, {""usdt"": 7777801.0, ""borsa"": 1, ""fiyat"": 63675.0, ""kaynak"": ""BNB""}]",YOK,0.1015,0.0562,0.0523,0.0777,false,0,false,,1,0,3,0,0,3,36.5,37.6,IZLE,,25,63659.3,,,,,SEVIYE,70,1469.3,147,,,,,,,,,0,,22,1209.0,22,,,
31613,2026-07-29 20:23:13.422285+00,63636.850000000006,5284072.695772109,8348702.358999999,11543577432.7044,0.00008649800000000001,48663302.51786001,0.0,43.8,BEKLE,true,0.0,0.0,1.5504,325.03,42276484.494689986,0,0.0,43.8,"[{""usdt"": 13499041.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10641470.0, ""borsa"": 1, ""fiyat"": 63550.0, ""kaynak"": ""BNB""}, {""usdt"": 9019506.0, ""borsa"": 3, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 14272514.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8099306.0, ""borsa"": 1, ""fiyat"": 63700.0, ""kaynak"": ""BNB""}, {""usdt"": 6948991.0, ""borsa"": 1, ""fiyat"": 63675.0, ""kaynak"": ""BNB""}]",YOK,0.1156,0.0702,0.2021,0.1257,false,0,false,,1,0,3,0,0,3,32.9,34,IZLE,,25,63659.3,,,,,SEVIYE,70,1470.4,147,,,,,,,,,0,,22,1210.0,22,,,
31614,2026-07-29 20:24:14.044157+00,63621.149999999994,5212297.056163211,8334890.600999999,11542532041.8131,0.00008649800000000001,45837117.78639996,0.0,36.6,BEKLE,false,0.0,0.0,1.5504,120.567,43148750.801450014,0,0.0,36.6,"[{""usdt"": 12409652.0, ""borsa"": 3, ""fiyat"": 63625.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9075451.0, ""borsa"": 3, ""fiyat"": 63650.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7883233.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}]","[{""usdt"": 10638767.0, ""borsa"": 3, ""fiyat"": 63675.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10259104.0, ""borsa"": 1, ""fiyat"": 63725.0, ""kaynak"": ""BNB""}, {""usdt"": 7226267.0, ""borsa"": 1, ""fiyat"": 63750.0, ""kaynak"": ""BNB""}]",YOK,0.1174,0.0302,0.2965,0.4193,false,0,false,,0,0,3,0,0,3,29.3,30.4,IZLE,,25,63598.5,,,,,SEVIYE,85,2322.6,232,,,,,,,,,0,,22,1211.0,22,,,
31615,2026-07-29 20:25:15.452311+00,63590.850000000006,824231.92697,5696224.123999999,11536615773.7943,0.00008649800000000001,48119814.16448,0.0,59.9,BEKLE,true,0.0,0.0,1.5504,0,49967433.31785007,0,59.9,0.0,"[{""usdt"": 12156692.0, ""borsa"": 3, ""fiyat"": 63575.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10795268.0, ""borsa"": 1, ""fiyat"": 63500.0, ""kaynak"": ""BNB""}, {""usdt"": 9607631.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 13750805.0, ""borsa"": 3, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 13684239.0, ""borsa"": 1, ""fiyat"": 63625.0, ""kaynak"": ""BNB""}, {""usdt"": 8216327.0, ""borsa"": 1, ""fiyat"": 63675.0, ""kaynak"": ""BNB""}]",YOK,0.06,-0.0188,0.4962,0.2137,false,0,false,,1,1,3,1,0,3,26.1,27.2,IZLE,,25,63592.5,,,,,SEVIYE,70,2323.6,233,,,,,,,,,0,,20,1212.0,20,,,
31616,2026-07-29 20:26:16.294001+00,63514.850000000006,305422.8137398003,5431438.649,11528278521.2952,0.00008649800000000001,44363214.94304,1651.5044000000003,42.8,BEKLE,true,1651.5044000000003,0.0,1.5504,61.807,54284492.75169,61.807,42.8,0.0,"[{""usdt"": 15539207.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10723939.0, ""borsa"": 1, ""fiyat"": 63500.0, ""kaynak"": ""BNB""}, {""usdt"": 6222350.0, ""borsa"": 2, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB""}]","[{""usdt"": 17462135.0, ""borsa"": 3, ""fiyat"": 63600.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 12250633.0, ""borsa"": 3, ""fiyat"": 63575.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7525419.0, ""borsa"": 1, ""fiyat"": 63650.0, ""kaynak"": ""BNB""}]",YOK,0.0027,-0.1006,0.5328,0.7781,false,0,false,,1,1,3,0,1,3,24,25.1,IZLE,,25,63592.5,,,,,SEVIYE,70,2324.6,233,,,,,,,1785356760,1,0,,20,1213.1,20,,,
31617,2026-07-29 20:27:16.68206+00,63485.850000000006,296211.3547982011,5147290.563999999,11525396131.830898,0.00008649800000000001,43459417.79024,32838.1725,0.0,BEKLE,,32838.1725,0.0,1.5556,0,45364581.410800025,0,0.0,0.0,"[{""usdt"": 12963780.0, ""borsa"": 3, ""fiyat"": 63500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8667206.0, ""borsa"": 1, ""fiyat"": 63425.0, ""kaynak"": ""BNB""}, {""usdt"": 7974967.0, ""borsa"": 3, ""fiyat"": 63475.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 12226404.0, ""borsa"": 3, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8188384.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7303478.0, ""borsa"": 1, ""fiyat"": 63600.0, ""kaynak"": ""BNB""}]",YOK,0.0058,-0.0214,0.5255,1.3024,false,0.0999,false,,1,0,3,0,0,3,20.7,21.7,YOK,,0,63592.5,,,,,SEVIYE,70,2325.6,233,,,,,,,1785356760,2,0,,20,1214.1,20,,,
31618,2026-07-29 20:28:17.069604+00,63401.75,-425417.56894849753,4940271.291999999,11508203351.731499,0.00008649800000000001,43636397.98279001,175682.23640000002,0.0,BEKLE,,175555.44680000003,126.78960000000001,1.5556,60.346,46975892.54512996,0,0.0,0.0,"[{""usdt"": 14474780.0, ""borsa"": 3, ""fiyat"": 63400.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9224609.0, ""borsa"": 1, ""fiyat"": 63325.0, ""kaynak"": ""BNB""}, {""usdt"": 8177394.0, ""borsa"": 1, ""fiyat"": 63350.0, ""kaynak"": ""BNB""}]","[{""usdt"": 10849756.0, ""borsa"": 3, ""fiyat"": 63425.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9269300.0, ""borsa"": 1, ""fiyat"": 63500.0, ""kaynak"": ""BNB""}, {""usdt"": 7212745.0, ""borsa"": 3, ""fiyat"": 63450.0, ""kaynak"": ""BNB+BYB+OKX""}]",YOK,-0.1897,-0.0369,0.5628,1.5319,false,0.1494,false,,0,2,3,0,1,3,17.2,18.3,IZLE,,50,63363.4,,,,,SEVIYE+TASFIYE,45,13.4,2,,,,,,,1785356880,2,0,,20,1215.1,20,,,
31619,2026-07-29 20:29:18.591576+00,63500.75,107490.30518740421,4911672.447999999,11526811830.678,0.00008649800000000001,45724595.621459976,187223.30899999998,30.7,BEKLE,true,187096.4024,126.90660000000001,1.5556,0,48724703.119569995,0,30.7,0.0,"[{""usdt"": 11346597.0, ""borsa"": 3, ""fiyat"": 63475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9311934.0, ""borsa"": 3, ""fiyat"": 63450.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7283223.0, ""borsa"": 1, ""fiyat"": 63375.0, ""kaynak"": ""BNB""}]","[{""usdt"": 23077827.0, ""borsa"": 3, ""fiyat"": 63500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 7825606.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}, {""usdt"": 6781637.0, ""borsa"": 1, ""fiyat"": 63550.0, ""kaynak"": ""BNB""}]",YOK,-0.0472,-0.0318,0.534,0.8328,false,0.1994,false,,0,0,3,1,1,3,14.7,15.8,YOK,,0,63592.5,,,,,SEVIYE+TASFIYE,70,2327.6,233,,,,,,,1785356880,2,0,,20,1216.1,20,,,
31620,2026-07-29 20:30:19.053551+00,63492.850000000006,107490.30518740421,4911672.447999999,11526811830.678,0.00008649800000000001,45383498.71394992,187223.30899999998,23.0,BEKLE,true,187096.4024,126.90660000000001,1.5556,0,46650967.090880014,60.43,23.0,0.0,"[{""usdt"": 13482958.0, ""borsa"": 3, ""fiyat"": 63475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9798276.0, ""borsa"": 1, ""fiyat"": 63400.0, ""kaynak"": ""BNB""}, {""usdt"": 7271660.0, ""borsa"": 1, ""fiyat"": 63450.0, ""kaynak"": ""BNB""}]","[{""usdt"": 11574484.0, ""borsa"": 3, ""fiyat"": 63500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 10458681.0, ""borsa"": 3, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9602180.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}]",YOK,-0.0064,-0.0138,0.4125,3.7307,false,0.1966,false,,0,0,3,1,0,3,10.8,11.9,YOK,,0,63592.5,,,,,SEVIYE+TASFIYE,70,2328.7,233,,,,,,,1785356880,2,1,,20,1217.1,20,,,
31621,2026-07-29 20:31:19.97208+00,63501.55,-87414.50931479697,-698405.2950000002,11526653665.3642,0.00008649800000000001,48042858.832990065,187223.30899999998,63.6,BEKLE,,187096.4024,126.90660000000001,1.5556,60.516,42339492.01230001,120.946,63.6,0.0,"[{""usdt"": 13876702.0, ""borsa"": 3, ""fiyat"": 63475.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 11033255.0, ""borsa"": 1, ""fiyat"": 63400.0, ""kaynak"": ""BNB""}, {""usdt"": 7917082.0, ""borsa"": 1, ""fiyat"": 63425.0, ""kaynak"": ""BNB""}]","[{""usdt"": 11112605.0, ""borsa"": 3, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8750627.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}, {""usdt"": 6149534.0, ""borsa"": 1, ""fiyat"": 63600.0, ""kaynak"": ""BNB""}]",YOK,0.0364,0.0631,0.0469,0.1052,false,1.8486,false,,0,0,3,1,1,3,7,8.1,YOK,,0,63592.5,,,,,SEVIYE,70,2329.7,233,,,,,,,1785356880,2,1,,20,1218.1,20,,,
31622,2026-07-29 20:32:21.188293+00,63539.350000000006,269953.3487247032,-642363.18,11527429738.7258,0.00008649800000000001,46348445.341089964,154385.1365,69.2,BEKLE,true,154258.2299,126.90660000000001,1.5556,61.489,46083220.813450016,122.005,69.2,0.0,"[{""usdt"": 13135216.0, ""borsa"": 3, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8603288.0, ""borsa"": 1, ""fiyat"": 63425.0, ""kaynak"": ""BNB""}, {""usdt"": 8337818.0, ""borsa"": 3, ""fiyat"": 63500.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 13839382.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8016183.0, ""borsa"": 1, ""fiyat"": 63650.0, ""kaynak"": ""BNB""}, {""usdt"": 7726942.0, ""borsa"": 1, ""fiyat"": 63625.0, ""kaynak"": ""BNB""}]",YOK,0.0287,0.0029,0.0035,0.4689,false,0.8867,false,,0,0,3,1,0,3,4.6,5.7,IZLE,,25,63592.5,,,,,SEVIYE,70,2330.7,233,,,,,,,1785356880,2,0,,20,1219.1,20,,,
31623,2026-07-29 20:33:21.561277+00,63518.649999999994,401939.5480336023,-851378.7190000002,11529509650.9416,0.00008649800000000001,49061219.33748999,135673.25699999998,82.8,BEKLE,false,135546.3504,126.90660000000001,1.553,122.081,45265939.841549985,60.592,82.8,0.0,"[{""usdt"": 9882156.0, ""borsa"": 3, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9154346.0, ""borsa"": 1, ""fiyat"": 63450.0, ""kaynak"": ""BNB""}, {""usdt"": 8204503.0, ""borsa"": 1, ""fiyat"": 63400.0, ""kaynak"": ""BNB""}]","[{""usdt"": 12881161.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8035989.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}, {""usdt"": 7945700.0, ""borsa"": 3, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB+OKX""}]",YOK,0.0346,0.0402,0.0989,0.9273,false,,true,0,0,0,3,1,0,3,1.3,63.7,IZLE,,25,63592.5,,,,,SEVIYE,70,2331.7,233,,,,,,,1785356880,2,0,,20,1220.1,20,,,
31624,2026-07-29 20:34:22.006058+00,63544.75,66926.17102939947,-1387392.483,11526557359.529999,0.00008649800000000001,45780032.62411999,0.0,74.7,BEKLE,false,0.0,0.0,1.553,182.424,51862660.813129984,120.935,74.7,0.0,"[{""usdt"": 12102138.0, ""borsa"": 3, ""fiyat"": 63500.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 9154346.0, ""borsa"": 1, ""fiyat"": 63450.0, ""kaynak"": ""BNB""}, {""usdt"": 8296132.0, ""borsa"": 3, ""fiyat"": 63475.0, ""kaynak"": ""BNB+BYB+OKX""}]","[{""usdt"": 16693692.0, ""borsa"": 3, ""fiyat"": 63525.0, ""kaynak"": ""BNB+BYB+OKX""}, {""usdt"": 8035989.0, ""borsa"": 1, ""fiyat"": 63575.0, ""kaynak"": ""BNB""}, {""usdt"": 7857497.0, ""borsa"": 3, ""fiyat"": 63550.0, ""kaynak"": ""BNB+BYB+OKX""}]",YOK,0.0346,-0.0623,0.0049,0.3538,false,,true,0,0,0,3,0,1,3,61.7,62.8,IZLE,,25,63592.5,,,,,SEVIYE,70,2332.7,233,,,,,,,,,0,,20,1221.2,20,,,
